id,URL,file_name
233,https://www.planalto.gov.br/ccivil_03/leis/l9615consol.htm,l9615consol
231,https://www.planalto.gov.br/ccivil_03/leis/l9430.htm,l9430
219,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11318.htm,l11318
218,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14026.htm,l14026
214,https://www.planalto.gov.br/ccivil_03/leis/l9394.htm,l9394
235,https://www.planalto.gov.br/ccivil_03/leis/l4737.htm,l4737
216,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12871.htm,l12871
236,https://www.planalto.gov.br/ccivil_03/leis/l8212cons.htm,l8212cons
232,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14116.htm,l14116
217,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10172.htm,l10172
215,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14597.htm,l14597
211,https://www.planalto.gov.br/ccivil_03/leis/l8001.htm,l8001
230,https://www.planalto.gov.br/ccivil_03/leis/2002/l10438.htm,l10438
212,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10233.htm,l10233
213,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11445.htm,l11445
222,https://www.planalto.gov.br/ccivil_03/leis/l9811.htm,l9811
224,https://www.planalto.gov.br/ccivil_03/leis/l8906.htm,l8906
227,https://www.planalto.gov.br/ccivil_03/leis/l9636.htm,l9636
223,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14284.htm,l14284
221,https://www.planalto.gov.br/ccivil_03/leis/l9995.htm,l9995
229,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12249.htm,l12249
225,https://www.planalto.gov.br/ccivil_03/leis/l6015consolidado.htm,l6015consolidado
226,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp123.htm,lcp123
228,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13707.htm,l13707
