id,lei,data,outro_assunto,n_palavras,assunto,freq_assunto,artigo_1_revogado,internacional,f,fx,URL,epígrafe,ementa,Artigo 1º,dimensao_normativa,dimensao_ontológica,benevolencia_ameaça,benevolencia_benefício,benevolencia_neutra,funcao_social_segurança,funcao_social_segurança sexual,funcao_social_ECA,funcao_social_valoração,funcao_social_inclusão,funcao_social_consumo,funcao_social_cultura,funcao_social_democracia,funcao_social_transparência,funcao_social_nacionalismo,funcao_social_educação,funcao_social_burocrática,funcao_social_indivíduo,funcao_social_propriedade,funcao_social_privacidade,funcao_social_controle,funcao_social_saúde,funcao_social_comunicação,funcao_social_organização comunitária,funcao_social_direitos trabalhistas,funcao_social_integridade,funcao_social_comercial,funcao_social_mediação,funcao_social_burocrático,funcao_social_fiscal,funcao_social_esporte,funcao_social_meio ambiente,funcao_social_ciência,funcao_social_assunto_ECA,funcao_social_assunto_transparência,funcao_social_assunto_segurança,funcao_social_assunto_segurança sexual,funcao_social_assunto_democracia,funcao_social_assunto_tributação,funcao_social_assunto_direitos trabalhistas,funcao_social_assunto_salário,funcao_social_assunto_comercial,funcao_social_assunto_burocrática,funcao_social_assunto_mediação,funcao_social_assunto_inclusão,funcao_social_assunto_tansparência,funcao_social_assunto_esporte,funcao_social_assunto_fiscal,ramo_dogmatico_penal,ramo_dogmatico_civil,ramo_dogmatico_eleitoral,ramo_dogmatico_administrativo,ramo_dogmatico_processual,ramo_dogmatico_trabalhista,ramo_dogmatico_orçamentário,ramo_dogmatico_tributário,ramo_dogmatico_comercial,ramo_sociologico_violência,ramo_sociologico_violência sexual,ramo_sociologico_infância,ramo_sociologico_comunicação,ramo_sociologico_econômico,ramo_sociologico_político,ramo_sociologico_nacional,ramo_sociologico_burocrático,ramo_sociologico_individualização,ramo_sociologico_educação,ramo_sociologico_criminal,ramo_sociologico_segurança,ramo_sociologico_ciminal,ramo_sociologico_saúde,ramo_sociologico_trabalho,ramo_sociologico_ética,ramo_sociologico_rural,ramo_sociologico_cultura,ramo_sociologico_esporte,imposicao_reconhecimento_reconhece,imposicao_reconhecimento_impõe,ferramenta_ambiente_ambiente,ferramenta_ambiente_ferramenta
209,L-12.873,24/10/2013,0,11433,15,"0,00131",0,0,1,1,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12873.htm,"LEI Nº 12.873, DE 24 DE OUTUBRO DE 2013.","Autoriza a Companhia Nacional de Abastecimento a utilizar o Regime Diferenciado de Contratações Públicas - RDC, instituído pela Lei nº 12.462, de 4 de agosto de 2011, para a contratação de todas as ações relacionadas à reforma, modernização, ampliação ou construção de unidades armazenadoras próprias destinadas às atividades de guarda e conservação de produtos agropecuários em ambiente natural; altera as Leis nºs 8.212, de 24 de julho de 1991, e 8.213, de 24 de julho de 1991, o Decreto-Lei nº 5.452, de 1º de maio de 1942 - Consolidação das Leis do Trabalho, as Leis nºs 11.491, de 20 de junho de 2007, e 12.512, de 14 de outubro de 2011; dispõe sobre os contratos de financiamento do Fundo de Terras e da Reforma Agrária, de que trata a Lei Complementar nº 93, de 4 de fevereiro de 1998; autoriza a inclusão de despesas acessórias relativas à aquisição de imóvel rural nos financiamentos de que trata a Lei Complementar nº 93, de 4 de fevereiro de 1998; institui o Programa Nacional de Apoio à Captação de Água de Chuva e Outras Tecnologias Sociais de Acesso à Água - Programa Cisternas; altera a Lei nº 8.666, de 21 de junho de 1993, o Decreto-Lei nº 167, de 14 de fevereiro de 1967, as Leis nºs 10.406, de 10 de janeiro de 2002 - Código Civil, 9.718, de 27 de novembro de 1998, e 12.546, de 14 de setembro de 2011; autoriza a União a conceder subvenção econômica, referente à safra 2011/2012, para produtores independentes de cana- de-açúcar que desenvolvem suas atividades no Estado do Rio de Janeiro; altera a Lei nº 11.101, de 9 de fevereiro de 2005; institui o Programa de Fortalecimento das Entidades Privadas Filantrópicas e das Entidades sem Fins Lucrativos que Atuam na Área da Saúde e que Participam de Forma Complementar do Sistema Único de Saúde - PROSUS; dispõe sobre a utilização pelos Estados, Distrito Federal e Municípios dos registros de preços realizados pelo Ministério da Saúde; autoriza a União, por intermédio do Ministério do Planejamento, Orçamento e Gestão, a conceder o uso de bens públicos imobiliários dominicais, mediante emissão de Certificado de Direito de Uso de Bem Público Imobiliário - CEDUPI; altera o Decreto-Lei nº 3.365, de 21 de junho de 1941; dispõe sobre as dívidas originárias de perdas constatadas nas armazenagens de produtos vinculados à Política de Garantia de Preços Mínimos - PGPM e Estoques Reguladores do Governo Federal, depositados em armazéns de terceiros, anteriores a 31 de dezembro de 2011; altera a Lei nº 10.438, de 26 de abril de 2002; autoriza o Poder Executivo a declarar estado de emergência fitossanitária ou zoossanitária, quando for constatada situação epidemiológica que indique risco iminente de introdução de doença exótica ou praga quarentenária ausente no País, ou haja risco de surto ou epidemia de doença ou praga já existente; altera a Lei nº 9.430, de 27 de dezembro de 1996; dispõe sobre o repasse pelas entidades privadas filantrópicas e entidades sem fins lucrativos às suas mantenedoras de recursos financeiros recebidos dos entes públicos; altera a Medida Provisória nº 2.158-35, de 24 de agosto de 2001, as Leis nºs 10.848, de 15 de março de 2004, 12.350, de 20 de dezembro de 2010, 12.096, de 24 de novembro de 2009, 5.869, de 11 de janeiro de 1973 - Código de Processo Civil, 12.087, de 11 de novembro de 2009, e 10.260, de 12 de julho de 2001; e dá outras providências.","Fica a Companhia Nacional de Abastecimento - CONAB autorizada a utilizar o Regime Diferenciado de Contratações Públicas - RDC, instituído pela Lei nº 12.462, de 4 de agosto de 2011, para a contratação de todas as ações relacionadas à reforma, modernização, ampliação ou construção de unidades armazenadoras próprias destinadas às atividades de guarda e conservação de produtos agropecuários em ambiente natural.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
210,L-10.177,12/01/2001,1,10098,5,"0,0005",0,0,0,1,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10177.htm,"LEI Nº 10.177, DE 12 DE JANEIRO DE 2001","Dispõe sobre as operações com recursos dos Fundos Constitucionais de Financiamento do Norte, do Nordeste e do Centro-Oeste, de que trata a Lei nº 7.827, de 27 de setembro de 1989, e dá outras providências.","Para os financiamentos com recursos dos Fundos Constitucionais de Financiamento do Norte, Nordeste e Centro-Oeste, os encargos financeiros e o bônus de adimplência passam a ser definidos pelo Conselho Monetário Nacional, por meio de proposta do Ministério da Integração Nacional, observadas as orientações da Política Nacional de Desenvolvimento Regional. (Redação dada pela Medida Provisória nº 581, de 2012)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
211,L-8.001,13/03/1990,1,7455,20,"0,00268",0,0,0,0,https://www.planalto.gov.br/ccivil_03/leis/l8001.htm,"LEI Nº 8.001, DE 13 DE MARÇO DE 1990.","Define os percentuais da distribuição da compensação financeira de que trata a Lei nº 7.990, de 28 de dezembro de 1989, e dá outras providências.","A distribuição mensal da compensação financeira de que trata o inciso I do § 1º do art. 17 da Lei nº 9.648, de 27 de maio de 1998, com a redação alterada por esta Lei _,_ será feita da seguinte forma: (Redação dada pela Lei nº 9.984, de 2000)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
212,L-10.233,05/06/2001,1,28528,17,"0,0006",0,0,0,1,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10233.htm,"LEI Nº 10.233, DE 5 DE JUNHO DE 2001.","Dispõe sobre a reestruturação dos transportes aquaviário e terrestre, cria o Conselho Nacional de Integração de Políticas de Transporte, a Agência Nacional de Transportes Terrestres, a Agência Nacional de Transportes Aquaviários e o Departamento Nacional de Infra-Estrutura de Transportes, e dá outras providências.",Constituem o objeto desta Lei:,1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
213,L-11.445,05/01/2007,1,35049,54,"0,00154",0,0,1,1,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11445.htm,"LEI Nº 11.445, DE 5 DE JANEIRO DE 2007.","Estabelece diretrizes nacionais para o saneamento básico; altera as Leis nºˢ 6.766, de 19 de dezembro de 1979, 8.036, de 11 de maio de 1990, 8.666, de 21 de junho de 1993, 8.987, de 13 de fevereiro de 1995; revoga a Lei nº 6.528, de 11 de maio de 1978; e dá outras providências.  Estabelece as diretrizes nacionais para o saneamento básico, cria o Comitê Interministerial de Saneamento Básico, altera a Lei nº 6.766, de 19 de dezembro de 1979, a Lei nº 8.036, de 11 de maio de 1990, a Lei nº 8.666, de 21 de junho de 1993, e a Lei nº 8.987, de 13 de fevereiro de 1995, e revoga a Lei nº 6.528, de 11 de maio de 1978. (Redação dada pela Medida Provisória nº 844, de 2018) (Vigência encerrada) Estabelece diretrizes nacionais para o saneamento básico; altera as Leis nºˢ 6.766, de 19 de dezembro de 1979, 8.036, de 11 de maio de 1990, 8.666, de 21 de junho de 1993, 8.987, de 13 de fevereiro de 1995; revoga a Lei nº 6.528, de 11 de maio de 1978; e dá outras providências. Estabelece as diretrizes nacionais para o saneamento básico, cria o Comitê Interministerial de Saneamento Básico, altera a Lei nº 6.766, de 19 de dezembro de 1979, a Lei nº 8.036, de 11 de maio de 1990, a Lei nº 8.666, de 21 de junho de 1993, e a Lei nº 8.987, de 13 de fevereiro de 1995, e revoga a Lei nº 6.528, de 11 de maio de 1978. (Redação dada pela Medida Provisória nº 868, de 2018) (Vigência encerrada)  Estabelece diretrizes nacionais para o saneamento básico; altera as Leis nos 6.766, de 19 de dezembro de 1979, 8.036, de 11 de maio de 1990, 8.666, de 21 de junho de 1993, 8.987, de 13 de fevereiro de 1995; revoga a Lei no 6.528, de 11 de maio de 1978; e dá outras providências. Estabelece as diretrizes nacionais para o saneamento básico; cria o Comitê Interministerial de Saneamento Básico; altera as Leis nºˢ 6.766, de 19 de dezembro de 1979, 8.666, de 21 de junho de 1993, e 8.987, de 13 de fevereiro de 1995; e revoga a Lei nº 6.528, de 11 de maio de 1978. (Redação pela Lei nº 14.026, de 2020",Esta Lei estabelece as diretrizes nacionais para o saneamento básico e para a política federal de saneamento básico.,1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
214,L-9.394,20/12/1996,1,20077,58,"0,00289",0,0,0,1,https://www.planalto.gov.br/ccivil_03/leis/l9394.htm,"LEI Nº 9.394, DE 20 DE DEZEMBRO DE 1996",Estabelece as diretrizes e bases da educação nacional.,"A educação abrange os processos formativos que se desenvolvem na vida familiar, na convivência humana, no trabalho, nas instituições de ensino e pesquisa, nos movimentos sociais e organizações da sociedade civil e nas manifestações culturais.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
215,L-14.597,14/06/2023,1,23166,21,"0,00091",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14597.htm,"LEI Nº 14.597, DE 14 DE JUNHO DE 2023",Institui a Lei Geral do Esporte.,"É instituída a Lei Geral do Esporte, que dispõe sobre o Sistema Nacional do Esporte (Sinesp) e o Sistema Nacional de Informações e Indicadores Esportivos (SNIIE), a ordem econômica esportiva, a integridade esportiva e o Plano Nacional pela Cultura de Paz no Esporte.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
216,L-12.871,22/10/2013,1,10576,5,"0,00047",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12871.htm,"LEI Nº 12.871, DE 22 DE OUTUBRO DE 2013.","Institui o Programa Mais Médicos, altera as Leis nº 8.745, de 9 de dezembro de 1993, e nº 6.932, de 7 de julho de 1981, e dá outras providências.","É instituído o Programa Mais Médicos, com a finalidade de formar recursos humanos na área médica para o Sistema Único de Saúde (SUS) e com os seguintes objetivos:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
217,L-10.172,09/01/2001,1,40191,87,"0,00216",0,0,0,0,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10172.htm,"LEI Nº 10.172, DE 9 DE JANEIRO DE 2001.",Aprova o Plano Nacional de Educação e dá outras providências.,"Fica aprovado o Plano Nacional de Educação, constante do documento anexo, com duração de dez anos.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
218,L-14.026,15/07/2020,1,12947,23,"0,00178",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14026.htm,"LEI Nº 14.026, DE 15 DE JULHO DE 2020","Atualiza o marco legal do saneamento básico e altera a Lei nº 9.984, de 17 de julho de 2000, para atribuir à Agência Nacional de Águas e Saneamento Básico (ANA) competência para editar normas de referência sobre o serviço de saneamento, a Lei nº 10.768, de 19 de novembro de 2003, para alterar o nome e as atribuições do cargo de Especialista em Recursos Hídricos, a Lei nº 11.107, de 6 de abril de 2005, para vedar a prestação por contrato de programa dos serviços públicos de que trata o art. 175 da Constituição Federal, a Lei nº 11.445, de 5 de janeiro de 2007, para aprimorar as condições estruturais do saneamento básico no País, a Lei nº 12.305, de 2 de agosto de 2010, para tratar dos prazos para a disposição final ambientalmente adequada dos rejeitos, a Lei nº 13.089, de 12 de janeiro de 2015 (Estatuto da Metrópole), para estender seu âmbito de aplicação às microrregiões, e a Lei nº 13.529, de 4 de dezembro de 2017, para autorizar a União a participar de fundo com a finalidade exclusiva de financiar serviços técnicos especializados.","Esta Lei atualiza o marco legal do saneamento básico e altera a Lei nº 9.984, de 17 de julho de 2000 , para atribuir à Agência Nacional de Águas e Saneamento Básico (ANA) competência para instituir normas de referência para a regulação dos serviços públicos de saneamento básico, a Lei nº 10.768, de 19 de novembro de 2003 , para alterar o nome e as atribuições do cargo de Especialista em Recursos Hídricos, a Lei nº 11.107, de 6 de abril de 2005 , para vedar a prestação por contrato de programa dos serviços públicos de que trata o art. 175 da Constituição Federal , a Lei nº 11.445, de 5 de janeiro de 2007 , para aprimorar as condições estruturais do saneamento básico no País, a Lei nº 12.305, de 2 de agosto de 2010 , para tratar de prazos para a disposição final ambientalmente adequada dos rejeitos, a Lei nº 13.089, de 12 de janeiro de 2015 (Estatuto da Metrópole), para estender seu âmbito de aplicação a unidades regionais, e a Lei nº 13.529, de 4 de dezembro de 2017 , para autorizar a União a participar de fundo com a finalidade exclusiva de financiar serviços técnicos especializados.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
219,L-11.318,05/07/2006,1,28835,78,"0,00271",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11318.htm,"LEI Nº 11.318, DE 5 DE JULHO DE 2006.","Altera a Lei nº 10.933, de 11 de agosto de 2004, que dispõe sobre o Plano Plurianual para o período 2004/2007.","A Lei nº 10.933, de 11 de agosto de 2004, passa a vigorar com a seguinte redação:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
220,L-8.036,11/05/1990,1,24701,23,"0,00093",0,0,1,1,https://www.planalto.gov.br/ccivil_03/leis/l8036consol.htm,"LEI Nº 8.036, DE 11 DE MAIO DE 1990.","Dispõe sobre o Fundo de Garantia do Tempo de Serviço, e dá outras providências.","O Fundo de Garantia do Tempo de Serviço (FGTS), instituído pela Lei nº 5.107, de 13 de setembro de 1966, passa a reger-se por esta lei.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
221,L-9.995,25/07/2000,1,14965,7,"0,00047",0,0,0,0,https://www.planalto.gov.br/ccivil_03/leis/l9995.htm,"LEI Nº 9.995, DE 25 DE JULHO DE 2000.",Dispõe sobre as diretrizes para a elaboração da lei orçamentária de 2001 e dá outras providências.,"São estabelecidas, em cumprimento ao disposto no art. 165, § 2º , da Constituição, as diretrizes orçamentárias da União para 2001, compreendendo:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
222,L-9.811,28/07/1999,1,15431,7,"0,00045",0,0,0,0,https://www.planalto.gov.br/ccivil_03/leis/l9811.htm,"LEI Nº 9.811, DE 28 DE JULHO DE 1999.",Dispõe sobre as diretrizes para a elaboração da lei orçamentária de 2000 e dá outras providências.,"São estabelecidas, em cumprimento ao disposto no art. 165, § 2º, da Constituição Federal, as diretrizes orçamentárias da União para 2000, compreendendo:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
223,L-14.284,29/12/2021,1,13831,16,"0,00116",1,0,1,1,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14284.htm,"LEI Nº 14.284, DE 29 DE DEZEMBRO DE 2021","Institui o Programa Auxílio Brasil e o Programa Alimenta Brasil; define metas para taxas de pobreza; altera a Lei nº 8.742, de 7 de dezembro de 1993; revoga a Lei nº 10.836, de 9 de janeiro de 2004, e dispositivos das Leis nºˢ 10.696, de 2 de julho de 2003, 12.512, de 14 de outubro de 2011, e 12.722, de 3 de outubro de 2012; e dá outras providências.","Esta Lei institui o Programa Auxílio Brasil e o Programa Alimenta Brasil, em substituição ao Programa Bolsa Família, de que trata aLei nº 10.836, de 9 de janeiro de 2004, e ao Programa de Aquisição de Alimentos, de que trata o art. 19 da Lei nº 10.696, de 2 de julho de 2003, respectivamente, e define metas para taxas de pobreza no Brasil. (Revogado pela Medida Provisória nº 1.164, de 2023) (Revogado pela Lei nº 14.601, de 2023)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
224,L-8.906,04/07/1994,1,14495,7,"0,00048",0,0,0,1,https://www.planalto.gov.br/ccivil_03/leis/l8906.htm,"LEI Nº 8.906, DE 4 DE JULHO DE 1994.",Dispõe sobre o Estatuto da Advocacia e a Ordem dos Advogados do Brasil (OAB,São atividades privativas de advocacia:,1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
225,L-6.015,31/12/1973,1,66600,71,"0,00107",0,0,1,1,https://www.planalto.gov.br/ccivil_03/leis/l6015consolidado.htm,"LEI Nº 6.015, DE 31 DE DEZEMBRO DE 1973.","Dispõe sobre os registros públicos, e dá outras providências.","Os serviços concernentes aos Registros Públicos, estabelecidos pela legislação civil para autenticidade, segurança e eficácia dos atos jurídicos, ficam sujeitos ao regime estabelecido nesta Lei. (Redação dada pela Lei nº 6.216, de 1975)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
226,LCP-123,14/12/2006,1,45898,74,"0,00161",0,0,1,1,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp123.htm,"LEI COMPLEMENTAR Nº 123, DE 14 DE DEZEMBRO DE 2006","Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte; altera dispositivos das Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, da Lei nº 10.189, de 14 de fevereiro de 2001, da Lei Complementar nº 63, de 11 de janeiro de 1990; e revoga as Leis nº 9.317, de 5 de dezembro de 1996, e 9.841, de 5 de outubro de 1999.","Esta Lei Complementar estabelece normas gerais relativas ao tratamento diferenciado e favorecido a ser dispensado às microempresas e empresas de pequeno porte no âmbito dos Poderes da União, dos Estados, do Distrito Federal e dos Municípios, especialmente no que se refere:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
227,L-9.636,15/05/1998,1,28729,12,"0,00042",0,0,1,1,https://www.planalto.gov.br/ccivil_03/leis/l9636.htm,"LEI Nº 9.636, DE 15 DE MAIO DE 1998.","Dispõe sobre a regularização, administração, aforamento e alienação de bens imóveis de domínio da União, altera dispositivos dos Decretos-Leis nºˢ 9.760, de 5 de setembro de 1946, e 2.398, de 21 de dezembro de 1987, regulamenta o § 2º do art. 49 do Ato das Disposições Constitucionais Transitórias, e dá outras providências.","É o Poder Executivo autorizado, por intermédio da Secretaria do Patrimônio da União do Ministério do Planejamento, Orçamento e Gestão, a executar ações de identificação, demarcação, cadastramento, registro e fiscalização dos bens imóveis da União, bem como a regularização das ocupações nesses imóveis, inclusive de assentamentos informais de baixa renda, podendo, para tanto, firmar convênios com os Estados, Distrito Federal e Municípios em cujos territórios se localizem e, observados os procedimentos licitatórios previstos em lei, celebrar contratos com a iniciativa privada. (Redação dada pela Lei nº 11.481, de 2007)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
228,L-13.707,14/08/2018,1,83405,75,"0,0009",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13707.htm,"LEI Nº 13.707, DE 14 DE AGOSTO DE 2018.",Dispõe sobre as diretrizes para a elaboração e execução da Lei Orçamentária de 2019 e dá outras providências,"São estabelecidas, em cumprimento ao disposto no § 2º do art. 165 da Constituição e na Lei Complementar nº 101, de 4 de maio de 2000 - Lei de Responsabilidade Fiscal , as diretrizes orçamentárias da União para 2019, compreendendo:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
